Nombre del Café,Descripción,Tipo de Producto,Tags,Vendor,Handle,Variante,Precio,SKU
Amor Perfecto - Café Insignia,"<p>Este café proviene del sur del país, y sus sabores cítricos y frutales se originan por la diversidad de los suelos volcánicos y alturas montañosas del municipio La Unión, Nariño. Es un café con certificación orgánica, 100% colombiano, arábigo y especial.</p><p> </p><p>Características: </p><p>Beneficio: Lavado</p><p>Sabor: Dulce, Notas Cítricas, Frutales.</p><p>Acidez: Media, Cítrica.</p><p>Aroma: Frutos rojos, Chocolate.</p><p>Cuerpo: Medio, Cremoso.</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Origen, Todo café, Todos",Amarket Gourmet,amor-perfecto-cafe-insignia,Molido / 500,27990,MCMK00307
Amor Perfecto - Café Insignia,"<p>Este café proviene del sur del país, y sus sabores cítricos y frutales se originan por la diversidad de los suelos volcánicos y alturas montañosas del municipio La Unión, Nariño. Es un café con certificación orgánica, 100% colombiano, arábigo y especial.</p><p> </p><p>Características: </p><p>Beneficio: Lavado</p><p>Sabor: Dulce, Notas Cítricas, Frutales.</p><p>Acidez: Media, Cítrica.</p><p>Aroma: Frutos rojos, Chocolate.</p><p>Cuerpo: Medio, Cremoso.</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Origen, Todo café, Todos",Amarket Gourmet,amor-perfecto-cafe-insignia,Molido / 350,17490,MCMK00324
Amor Perfecto - Café Insignia,"<p>Este café proviene del sur del país, y sus sabores cítricos y frutales se originan por la diversidad de los suelos volcánicos y alturas montañosas del municipio La Unión, Nariño. Es un café con certificación orgánica, 100% colombiano, arábigo y especial.</p><p> </p><p>Características: </p><p>Beneficio: Lavado</p><p>Sabor: Dulce, Notas Cítricas, Frutales.</p><p>Acidez: Media, Cítrica.</p><p>Aroma: Frutos rojos, Chocolate.</p><p>Cuerpo: Medio, Cremoso.</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Origen, Todo café, Todos",Amarket Gourmet,amor-perfecto-cafe-insignia,Molido / 250,14990,MCMK00309
Amor Perfecto - Café Insignia Mezcla Especial,"<p>¡Déjate seducir por la excelencia en cada taza con nuestro café exclusivo de Finca El Paraíso! Originario de los fértiles suelos de Piedamó en el Departamento del Cauca, Colombia, este café de variedades Carturra, Castillo y Colombia, cuidadosamente procesado con método lavado y tostado en Colombia, te ofrece una experiencia sensorial incomparable. Producido por el renombrado caficultor Samuel Bermúdez a una altitud impresionante de 1930 metros sobre el nivel del mar, nuestro café te invita a explorar un mundo de sabores exquisitos, con notas distintivas de frutos rojos y coco que deleitarán tu paladar en cada sorbo. Descubre la perfección en cada momento con nuestro café de calidad suprema, una verdadera joya de Colombia. ¡Eleva tus sentidos con cada aroma y cada sabor!</p><p> </p><p>Características: </p><p>Region: Colombia<br>Beneficio: Lavado</p><p><br>PERFIL DE CAFÉ<br>Sabor: Frutos rojos - Coco<br>Aroma y fragancia: Dulce vainilla<br>Acidez: Brillante arándanos<br>Cuerpo: Cremoso a avellana</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Origen, Todo café, Todos",Amarket Gourmet,amor-perfecto-cafe-insignia-mezcla-especial,Grano / 350,29990,MCMK00318
Amor Perfecto - Café Insignia Mezcla Especial,"<p>¡Déjate seducir por la excelencia en cada taza con nuestro café exclusivo de Finca El Paraíso! Originario de los fértiles suelos de Piedamó en el Departamento del Cauca, Colombia, este café de variedades Carturra, Castillo y Colombia, cuidadosamente procesado con método lavado y tostado en Colombia, te ofrece una experiencia sensorial incomparable. Producido por el renombrado caficultor Samuel Bermúdez a una altitud impresionante de 1930 metros sobre el nivel del mar, nuestro café te invita a explorar un mundo de sabores exquisitos, con notas distintivas de frutos rojos y coco que deleitarán tu paladar en cada sorbo. Descubre la perfección en cada momento con nuestro café de calidad suprema, una verdadera joya de Colombia. ¡Eleva tus sentidos con cada aroma y cada sabor!</p><p> </p><p>Características: </p><p>Region: Colombia<br>Beneficio: Lavado</p><p><br>PERFIL DE CAFÉ<br>Sabor: Frutos rojos - Coco<br>Aroma y fragancia: Dulce vainilla<br>Acidez: Brillante arándanos<br>Cuerpo: Cremoso a avellana</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Origen, Todo café, Todos",Amarket Gourmet,amor-perfecto-cafe-insignia-mezcla-especial,Molido / 350,29990,MCMK00319
Amor Perfecto - Café Organico,"<p>Certificado por Ecocert.</p><p>Sus sabores dulces y florales provienen del cuidado especial desarrollado desde la siembra hasta la taza; llevando un proceso libre de fertilizantes y pesticidas químicos. La bebida es de cuerpo cremoso y delicado, dejando una sensación a notas de panela. Es un café con certificación orgánica, 100% colombiano, arábigo y especial.</p><p> </p><p>Características: </p><p>PERFIL DE CAFÉ<br>Sabor: Dulce - Herbal<br>Aroma y fragancia: Floral - Cítrica<br>Acidez: Cítrica<br>Cuerpo: Delicado - Cremoso<br>Sabor residual: Frutal<br>Dulzura: Notas a panela</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Origen, Todo café, Todos",Amarket Gourmet,amor-perfecto-cafe-organico,Grano / 350,29690,MCMK00316
Amor Perfecto - Café Organico,"<p>Certificado por Ecocert.</p><p>Sus sabores dulces y florales provienen del cuidado especial desarrollado desde la siembra hasta la taza; llevando un proceso libre de fertilizantes y pesticidas químicos. La bebida es de cuerpo cremoso y delicado, dejando una sensación a notas de panela. Es un café con certificación orgánica, 100% colombiano, arábigo y especial.</p><p> </p><p>Características: </p><p>PERFIL DE CAFÉ<br>Sabor: Dulce - Herbal<br>Aroma y fragancia: Floral - Cítrica<br>Acidez: Cítrica<br>Cuerpo: Delicado - Cremoso<br>Sabor residual: Frutal<br>Dulzura: Notas a panela</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Origen, Todo café, Todos",Amarket Gourmet,amor-perfecto-cafe-organico,Molido / 350,29690,MCMK00317
Amor Perfecto - Cafetera Colombiana,"<div style=""padding-left: 30px; text-align: left;"">
<p>Método de filtrado práctico, sostenible, amigable con el medio ambiente, 100% colombiana, diseñada por nosotros en alianza con Innovakit. Su sistema de preparación está inspirado en la tradición de los hogares colombianos de usar olletas. Es una práctica olla con filtro, que permite preparar exquisitas tazas de café. Su diseño es moderno e ingenioso. Olla en piel esmaltada apta para alimentos con filtro especial para café en silicona y malla metálica. </p>
<p>Capacidad de 800ml.</p>
</div>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Amarket Gourmet,amor-perfecto-cafetera-colombiana,Negro,53990,MCMK00364
Amor Perfecto - Cafetera Colombiana,"<div style=""padding-left: 30px; text-align: left;"">
<p>Método de filtrado práctico, sostenible, amigable con el medio ambiente, 100% colombiana, diseñada por nosotros en alianza con Innovakit. Su sistema de preparación está inspirado en la tradición de los hogares colombianos de usar olletas. Es una práctica olla con filtro, que permite preparar exquisitas tazas de café. Su diseño es moderno e ingenioso. Olla en piel esmaltada apta para alimentos con filtro especial para café en silicona y malla metálica. </p>
<p>Capacidad de 800ml.</p>
</div>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Amarket Gourmet,amor-perfecto-cafetera-colombiana,Rojo,53990,MCMK00365
Amor Perfecto - Cafetera Colombiana,"<div style=""padding-left: 30px; text-align: left;"">
<p>Método de filtrado práctico, sostenible, amigable con el medio ambiente, 100% colombiana, diseñada por nosotros en alianza con Innovakit. Su sistema de preparación está inspirado en la tradición de los hogares colombianos de usar olletas. Es una práctica olla con filtro, que permite preparar exquisitas tazas de café. Su diseño es moderno e ingenioso. Olla en piel esmaltada apta para alimentos con filtro especial para café en silicona y malla metálica. </p>
<p>Capacidad de 800ml.</p>
</div>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Amarket Gourmet,amor-perfecto-cafetera-colombiana,Blanco,53990,MCMK00366
Amor Perfecto - Tazón Mug para Café Hecho de Peltre,"<p>Pocillos elaborados en peltre, esmaltados, elaborados a mano por artesanos colombianos. Capacidad 11 onzas, 325ml.</p>
<p>Perfectos para disfrutar el delicioso café Amor Perfecto.</p>",Tazas,"Accesorios, Tazas y Mugs, Todo Accesorios, Todos",Amarket Gourmet,amor-perfecto-tazon-mug-para-cafe-hecho-de-peltre,Negro,12990,MCMK00361
Amor Perfecto - Tazón Mug para Café Hecho de Peltre,"<p>Pocillos elaborados en peltre, esmaltados, elaborados a mano por artesanos colombianos. Capacidad 11 onzas, 325ml.</p>
<p>Perfectos para disfrutar el delicioso café Amor Perfecto.</p>",Tazas,"Accesorios, Tazas y Mugs, Todo Accesorios, Todos",Amarket Gourmet,amor-perfecto-tazon-mug-para-cafe-hecho-de-peltre,Rojo,12990,MCMK00362
Amor Perfecto - Tazón Mug para Café Hecho de Peltre,"<p>Pocillos elaborados en peltre, esmaltados, elaborados a mano por artesanos colombianos. Capacidad 11 onzas, 325ml.</p>
<p>Perfectos para disfrutar el delicioso café Amor Perfecto.</p>",Tazas,"Accesorios, Tazas y Mugs, Todo Accesorios, Todos",Amarket Gourmet,amor-perfecto-tazon-mug-para-cafe-hecho-de-peltre,Blanco,12990,MCMK00363
Andariego - Bolivia Java Natural,"<p>Café de origen Bolivia (Caranaví), variedad Java, proceso natural.<br>Tostado en Chile.</p>
<p>Tostado con Maestría por Andariego Coffee, este café de origen boliviano ofrece un perfil frutal y dulce. En taza, notarás una jugosa nota de durazno combinada con la dulzura delicada del melón, mientras que el caramelo le aporta profundidad y textura. Su acidez suave realza la frescura de las frutas, creando una experiencia armoniosa y refinada. Gracias a su cuidadoso proceso de tostado, cada sorbo refleja la esencia de donde proviene, entregando una taza limpia y compleja que refleja el trabajo que hay en el origen.</p>
<h3>Información general</h3>
<p><strong data-start=""144"" data-end=""155"">Origen:</strong> Bolivia<br data-start=""163"" data-end=""166""><strong data-start=""166"" data-end=""177"">Región:</strong> Caranaví<br data-start=""186"" data-end=""189""><strong data-start=""189"" data-end=""201"">Altitud:</strong> ~1.400 – 1.800 m s. n. m. <em data-start=""228"" data-end=""280"" data-is-only-node="""">(promedio estimado para esta zona y variedad Java)</em><br data-start=""280"" data-end=""283""><strong data-start=""283"" data-end=""295"">Proceso:</strong> Natural<br data-start=""303"" data-end=""306""><strong data-start=""306"" data-end=""321"">Varietales:</strong> Java<br data-start=""326"" data-end=""329""><strong data-start=""329"" data-end=""339"">Notas:</strong> Durazno jugoso, melón dulce, caramelo. Acidez suave, perfil frutal y limpio con textura refinada.</p>",Café,"60, Bolivia, Cafe, Café en Grano, Café Molido, Con Cafeína, nuevo, Origen: Bolivia, Todo café, Todos",Andariego Coffee,andariego-bolivia-java-natural,Grano / 250,7160,EMDC235
Andariego - Bolivia Java Natural,"<p>Café de origen Bolivia (Caranaví), variedad Java, proceso natural.<br>Tostado en Chile.</p>
<p>Tostado con Maestría por Andariego Coffee, este café de origen boliviano ofrece un perfil frutal y dulce. En taza, notarás una jugosa nota de durazno combinada con la dulzura delicada del melón, mientras que el caramelo le aporta profundidad y textura. Su acidez suave realza la frescura de las frutas, creando una experiencia armoniosa y refinada. Gracias a su cuidadoso proceso de tostado, cada sorbo refleja la esencia de donde proviene, entregando una taza limpia y compleja que refleja el trabajo que hay en el origen.</p>
<h3>Información general</h3>
<p><strong data-start=""144"" data-end=""155"">Origen:</strong> Bolivia<br data-start=""163"" data-end=""166""><strong data-start=""166"" data-end=""177"">Región:</strong> Caranaví<br data-start=""186"" data-end=""189""><strong data-start=""189"" data-end=""201"">Altitud:</strong> ~1.400 – 1.800 m s. n. m. <em data-start=""228"" data-end=""280"" data-is-only-node="""">(promedio estimado para esta zona y variedad Java)</em><br data-start=""280"" data-end=""283""><strong data-start=""283"" data-end=""295"">Proceso:</strong> Natural<br data-start=""303"" data-end=""306""><strong data-start=""306"" data-end=""321"">Varietales:</strong> Java<br data-start=""326"" data-end=""329""><strong data-start=""329"" data-end=""339"">Notas:</strong> Durazno jugoso, melón dulce, caramelo. Acidez suave, perfil frutal y limpio con textura refinada.</p>",Café,"60, Bolivia, Cafe, Café en Grano, Café Molido, Con Cafeína, nuevo, Origen: Bolivia, Todo café, Todos",Andariego Coffee,andariego-bolivia-java-natural,Molido / 250,7160,EMDC236
Andariego Coffee - Café Colombia - Huila,"<p>Características:</p>
<p data-mce-fragment=""1"" class=""p1""><b data-mce-fragment=""1"">Origen:</b> Colombia - Huila. <b data-mce-fragment=""1"">Variedad:</b> Tabi.</p>
<p data-mce-fragment=""1"" class=""p1""><b data-mce-fragment=""1"">Proceso:</b> Natural.<span> </span><strong>Altura</strong>:1.800 M.S.N.M.</p>
<p data-mce-fragment=""1"" class=""p1""><b data-mce-fragment=""1"">Notas:</b> Vino, frutos rojos y naranja.</p>
<p data-mce-fragment=""1"" class=""p1""><b data-mce-fragment=""1"">Tueste:</b> Medio.</p>",Café,"40%, 60, Cafe, Café en Grano, Café Molido, Colombia, Con Cafeína, nuevo, Origen, Origen: Colombia, Todo café, Todos",Andariego Coffee,andariego-coffee-cafe-colombia-huila,Grano / 250,7160,EMDC164
Andariego Coffee - Café Colombia - Huila,"<p>Características:</p>
<p data-mce-fragment=""1"" class=""p1""><b data-mce-fragment=""1"">Origen:</b> Colombia - Huila. <b data-mce-fragment=""1"">Variedad:</b> Tabi.</p>
<p data-mce-fragment=""1"" class=""p1""><b data-mce-fragment=""1"">Proceso:</b> Natural.<span> </span><strong>Altura</strong>:1.800 M.S.N.M.</p>
<p data-mce-fragment=""1"" class=""p1""><b data-mce-fragment=""1"">Notas:</b> Vino, frutos rojos y naranja.</p>
<p data-mce-fragment=""1"" class=""p1""><b data-mce-fragment=""1"">Tueste:</b> Medio.</p>",Café,"40%, 60, Cafe, Café en Grano, Café Molido, Colombia, Con Cafeína, nuevo, Origen, Origen: Colombia, Todo café, Todos",Andariego Coffee,andariego-coffee-cafe-colombia-huila,Molido / 250,7160,EMDC165
Andariego Coffee - Catracho Hondura,"<p>En este grano predomina una nota exquisita a fruto rojo que te envolverá y le dará<br>tintes dulces a tu taza, esto se complementa con una nota a ciruela levemente ácida, terminando con notas a uva/pasa que complementan la experiencia en boca.  También vale la pena destacar la fragancia y aroma que le da la fermentación en<br>cereza, en palabras del mismo tostador y fundador de Andariego Coffee, Camilo<br>Tamayo: ""Una bomba de café"".</p>
<p><strong>Descripción General:</strong></p>
<p><strong>Origen:</strong><span> </span>Honduras - <span>Ocotepeque. <strong>Variedad:</strong> Paralnema - Obata.</span></p>
<p><span><strong>Proceso</strong>: Natural con 12 horas en cereza. <strong>Altura:</strong> 1.479 M.S.N.M.</span></p>
<p><span><strong>Notas: </strong>Ciruela, frutos rojos y uvas pasas.</span></p>
<p class=""p1""><b>Tueste:</b> Medio.</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Honduras, nuevo, Origen, Todo café, Todos",Andariego Coffee,andariego-coffee-cafe-colombia-huila-copia,Grano / 250,9990,MCMK01000
Andariego Coffee - Catracho Hondura,"<p>En este grano predomina una nota exquisita a fruto rojo que te envolverá y le dará<br>tintes dulces a tu taza, esto se complementa con una nota a ciruela levemente ácida, terminando con notas a uva/pasa que complementan la experiencia en boca.  También vale la pena destacar la fragancia y aroma que le da la fermentación en<br>cereza, en palabras del mismo tostador y fundador de Andariego Coffee, Camilo<br>Tamayo: ""Una bomba de café"".</p>
<p><strong>Descripción General:</strong></p>
<p><strong>Origen:</strong><span> </span>Honduras - <span>Ocotepeque. <strong>Variedad:</strong> Paralnema - Obata.</span></p>
<p><span><strong>Proceso</strong>: Natural con 12 horas en cereza. <strong>Altura:</strong> 1.479 M.S.N.M.</span></p>
<p><span><strong>Notas: </strong>Ciruela, frutos rojos y uvas pasas.</span></p>
<p class=""p1""><b>Tueste:</b> Medio.</p>",Café,"Cafe, Café en Grano, Café Molido, Con Cafeína, Honduras, nuevo, Origen, Todo café, Todos",Andariego Coffee,andariego-coffee-cafe-colombia-huila-copia,Molido / 250,9990,MCMK01001
